tile_id,row,column,part_filename,geometry_hash,palette_index,palette_id,palette_name,sku,piece_type
placement-000703,16,44,cut_26dca3decc4b2104.stl,26dca3decc4b2104ab9ccca286936e25000f0ba36bed10ad58cac6bbe20422a7,1,P02,White,,edge_cut
placement-000704,17,1,cut_0d570a86719fc30c.stl,0d570a86719fc30c6600e155bb0c9f8fdca6824fe01667fca41ef4787f43da23,1,P02,White,,edge_cut
placement-000705,17,2,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000706,17,3,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000707,17,4,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000708,17,5,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000709,17,6,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000710,17,7,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000711,17,8,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000712,17,9,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000713,17,10,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000714,17,11,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000715,17,12,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000716,17,13,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000717,17,14,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000718,17,15,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000719,17,16,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000720,17,17,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000721,17,18,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000722,17,19,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000723,17,20,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000724,17,21,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000725,17,22,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000726,17,23,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000727,17,24,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000728,17,25,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000729,17,26,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000730,17,27,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000731,17,28,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000732,17,29,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000733,17,30,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000734,17,31,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000735,17,32,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000736,17,33,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000737,17,34,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000738,17,35,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000739,17,36,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000740,17,37,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000741,17,38,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000742,17,39,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000743,17,40,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000744,17,41,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000745,17,42,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000746,17,43,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000747,17,44,cut_3a4ceaf4f5962851.stl,3a4ceaf4f596285109244b7bfa8862ff4d965cbc47916b575b96ea38ed6008bd,1,P02,White,,edge_cut
placement-000748,18,1,cut_49677025bd830ab6.stl,49677025bd830ab6f6e204ff344e3e36350c91d280e55fb4ddc3a423c60b97e6,1,P02,White,,edge_cut
placement-000749,18,2,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000750,18,3,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000751,18,4,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000752,18,5,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000753,18,6,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000754,18,7,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000755,18,8,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000756,18,9,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000757,18,10,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000758,18,11,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000759,18,12,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000760,18,13,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000761,18,14,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000762,18,15,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000763,18,16,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000764,18,17,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000765,18,18,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000766,18,19,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000767,18,20,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000768,18,21,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000769,18,22,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000770,18,23,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000771,18,24,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000772,18,25,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000773,18,26,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000774,18,27,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000775,18,28,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000776,18,29,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000777,18,30,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000778,18,31,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000779,18,32,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000780,18,33,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000781,18,34,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000782,18,35,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000783,18,36,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000784,18,37,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000785,18,38,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000786,18,39,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000787,18,40,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000788,18,41,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000789,18,42,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,0,P01,Black,,full
placement-000790,18,43,full_56743987d41a3d3c.stl,56743987d41a3d3c82f6cfd93ed235541ada6d6eb51f0d39684348f3288be619,1,P02,White,,full
placement-000791,18,44,cut_26dca3decc4b2104.stl,26dca3decc4b2104ab9ccca286936e25000f0ba36bed10ad58cac6bbe20422a7,1,P02,White,,edge_cut
placement-000792,19,1,cut_9478aac5f626aaf2.stl,9478aac5f626aaf2bc962cf69a918439cb4e9eaef93b14e79ddc2422c7278f14,1,P02,White,,edge_cut
placement-000793,19,2,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000794,19,3,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000795,19,4,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000796,19,5,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000797,19,6,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000798,19,7,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000799,19,8,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000800,19,9,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000801,19,10,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000802,19,11,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000803,19,12,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000804,19,13,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000805,19,14,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000806,19,15,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000807,19,16,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000808,19,17,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000809,19,18,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000810,19,19,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000811,19,20,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000812,19,21,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000813,19,22,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000814,19,23,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000815,19,24,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000816,19,25,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000817,19,26,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000818,19,27,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000819,19,28,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000820,19,29,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000821,19,30,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000822,19,31,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000823,19,32,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000824,19,33,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000825,19,34,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000826,19,35,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000827,19,36,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000828,19,37,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000829,19,38,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000830,19,39,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000831,19,40,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000832,19,41,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000833,19,42,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000834,19,43,cut_67cec836229f3dc6.stl,67cec836229f3dc60a5be0031312e00c89771060feffeb2c7a5167546cf8d475,1,P02,White,,edge_cut
placement-000835,19,44,cut_089d959a5c7c9478.stl,089d959a5c7c9478106a845292e6b2c0854911776ab411d378ec2516306e477a,1,P02,White,,edge_cut
